Externe Nr;Kurzname;X-Koordinate;Y-Koordinate;Z-Koordinate;Langname;Übersetzung
64592;DSCP;12,802376747;50,537994555;;Schumacher GmbH;
64584;DSCU;12,803406715;50,537039901;;Dedores GmbH;
60624;DSEB;14,272486660;50,975927870;;Sebnitz (Sachs);
64329;DSEH;12,993799870;50,535396870;;Sehma;
61010;DSEN;14,325337730;51,153743970;;Seitschen;
64089;DSF;13,439846960;50,665494710;;Seiffen (Erzgeb);
61218;DSFH;;;;Seifhennersdorf;
64519;DSG;12,911045710;50,547579080;;Scheibenberg;
63214;DSKH;12,955770580;51,037866710;;Schweikershain;
67363;DSM;12,354879420;50,898263020;;Schmölln (Thür);
60038;DSMI;14,228534710;50,889865250;;Schmilka-Hir;
61333;DSML;14,227958200;51,119779180;;Schmölln (OL);
60020;DSN;14,234664510;50,875874940;;Schöna;
60046;DSO;14,175018950;50,909836100;;Bad Schandau Ost;
107208;DSOA;14,431872368;51,049690550;;Sohland Awanst;
61275;DSOH;14,432000600;51,053864000;;Sohland;
67272;DSOL;12,282521640;50,275554430;;Sohl;
66241;DSPG;;;;Schmirchau Gbf;
66985;DSPH;12,394026340;50,708982020;;Steinpleis;
721795;DSRB;12,092327170;50,480189730;;Pl(V)-Straßberg;
63123;DSRH;13,240556560;51,270579600;;Seerhausen;
64246;DSS;13,056305060;50,702640400;;Scharfenstein;
60491;DSTH;13,762487430;51,030454200;;Dre-Strehlen;
63198;DSTI;13,022673290;51,103353350;;Steina;
270934;WRB;12,089172650;54,102993400;;Rostock-Bramow;
908786;EDDPT;7,425075361;51,509323240;;Dorstfeld(tief);
104067;EDDS;7,419973389;51,500708030;;Do-Dorstfeld Süd;
102939;EDRU;6,736044840;51,457280330;;Duisburg-Ruhrort;
103655;EDED;8,398042390;51,672338320;;Dedinghausen;
102434;EDEF;6,813352160;51,377263090;;Du-Wedau Entenf;
102558;EDEU;6,970917732;51,712868520;;Deuten;
101030;EDEV;7,480616850;51,536712500;;Dortmund-Eving;
105627;EDFB;;;;Dortmund Flm;
102541;EDFD;7,437041730;51,509763070;;Dfd    /Dortmund;
105619;EDFM;7,390091170;51,509468330;;Flm    /Dortmund;
105635;EDFW;7,407636080;51,513593110;;Dorstfeld West;
103168;EDG;6,776490410;51,429642660;;Duisburg Hbf;
102798;EDGD;6,607879440;51,770323670;;Dingden;
101139;EDGM;7,363853844;51,498213110;;Do Germania;
103192;EDGR;6,777299603;51,364827870;;Du-Großenbaum;
100826;EDH;7,499128698;51,487951340;;Dortmund-Hörde;
103218;EDHA;;;;Duisburg Hafen;
103028;EDHB;6,772318929;51,502781840;;Duisburg-Hamborn;
908810;EDHDH;6,748827715;51,402467850;;Du-Hochfeld S Hf;
908812;EDHDO;6,776348647;51,412245720;;Du-Hochfeld S Vb;
872465;EDHG;6,795528170;51,445264270;;Du Hafen DB-Gr;
101089;EDHK;7,407638320;51,526205290;;Do-Huckarde Süd;
83709;EDHL;7,527847740;51,303349100;;Dahl;
103291;EDHM;6,729666502;51,369442530;;Du Mannesmann;
103267;EDHP;6,754473744;51,409059240;;Du-Hochfeld S Hp;
101097;EDHU;7,415158560;51,533675950;;Do-Huckarde Nord;
104349;EDHZ;6,758994510;51,410899830;;Du-Hochf S Abzw;
102699;EDIN;6,738239932;51,567507040;;Dinslaken;
104075;EDK;7,365393976;51,489423490;;Dortmund-Kley;
100891;EDKA;7,419141860;51,460412580;;Do-Kruckel Awan;
101022;EDKD;7,509927308;51,546978560;;Do-Kirchderne;
100990;EDKH;7,457635801;51,464133870;;Do-Kirchhörde;
100529;EDKK;7,537699269;51,518786610;;Do-Knappschaft;
320523;EDKL;7,358421180;51,491086270;;Kley     /Üst Do;
100578;EDKO;7,515556517;51,513498750;;Dortmund-Körne;
637934;EDKR;7,415029343;51,458180850;;Dortmund-Kruckel;
100289;EDKU;7,585374193;51,557011710;;Dortmund-Kurl;
100933;EDLH;7,447021223;51,451807090;;Do-Löttringhsn;
100628;EDLN;7,343156940;51,508237250;;Do-Lütgend Nord;
104406;EDLS;7,334092983;51,500617330;;Do-Lütgendortm H;
101121;EDLU;7,364841585;51,497070250;;Do-Lütgendtm Gbf;
100461;EDMB;7,452165245;51,507120430;;Do Möllerbrücke;
61952;DWXB;13,801403046;51,139563233;;Weixdorf Bad;
98764;DXB;12,326445580;50,213533740;;Bad Brambach Gr;
98749;DXBA;13,031415939;50,505136535;;Bärenstein Gr;
911266;DXBB;12,331938744;50,217598052;;Bad Bramb Gr 2;
911265;DXBC;12,334856987;50,217543131;;Bad Bramb Gr 3;
911264;DXBD;12,334256172;50,196043636;;Plesna Gr;
911263;DXBE;12,323945761;50,171955932;;Vojtanov Gr 2;
386433;DXBF;12,323994040;50,171873472;;Vojtanov Gr;
98723;DXE;14,579715729;50,998686492;;Ebersbach Grenze;
98590;DXG;14,990844727;51,142794262;;Görlitz Grenze;
98715;DXGS;14,647521973;50,901408968;;Großschönau Gr;
909799;DXHD;;;;Rosenthal Gr 2;
909805;DXHE;14,893341064;50,947504636;;Hirschfelde Gr;
909806;DXHW;14,955997467;51,048031339;;Hagenwerder Gr;
909800;DXHZ;;;;Rosenthal Gr 1;
98772;DXJ;12,734141350;50,432586564;;Johanngeorgst Gr;
631887;DXK;12,468951960;50,355311830;;Klingenthal Gr;
274613;WSU;11,559598580;53,554801930;;Sukow;
273631;WSWZ;11,345559000;53,661674830;;Schwerin-Warnitz;
909829;EDRZ;7,401275930;51,529322120;;Do-Rahm Üst;
100305;EDSH;7,536925326;51,538508820;;Do-Scharnhorst;
103564;EDSL;6,773186646;51,402508650;;Du Schlenk;
104414;EDSM;7,351213368;51,495895560;;Do-Somborn;
105072;EDSN;7,420368410;51,552301260;;Deusen    /Dortm;
100792;EDSO;7,588382899;51,495147590;;Dortmund-Sölde;
100297;EDST;7,468390439;51,507791370;;Do Stadthaus;
134601;EDTM;8,873262811;51,940613640;;Detmold;
100842;EDTP;7,462038538;51,478074720;;Do Tierpark;
910550;EDUI;6,788849240;51,440721830;;Du-Duissern;
210054;EDUL;7,295323159;51,827438400;;Dülmen;
911330;EDULH;7,294393274;51,828495380;;Dülmen (hoch);
104091;EDUV;7,417645890;51,492631470;;Do Universität;
215459;EDVB;7,598637267;51,818801750;;Davensberg;
105585;EDW;7,438773473;51,509654910;;Dortmund West;
103010;EDWD;6,803164924;51,399474290;;Duisburg-Wedau;
913301;EDWDO;;;;Du-Wedau Ostgr;
908748;EDWDP;;;;Du-Wedau Pbf;
908742;EDWDS;;;;Du-Wedau Südbg;
100834;EDWH;7,457720439;51,490739380;;Do Signal Iduna;
100651;EDWI;7,625678266;51,534338480;;Dortmund-Wickede;
105551;EDWK;7,502402582;51,509966060;;Do-Körne West;
72900;EDWM;6,749235152;51,389937590;;Du-Wanheim;
105577;EDWW;7,607031463;51,529429880;;Do-Wickede West;
338202;EDYK;8,518415990;51,625436700;;Dyckerhoff;
101840;EE;7,013871458;51,451348590;;Essen Hbf;
908784;EE  O;;;;Essen Hbf Ero;
910158;EE  R;;;;Essen Hbf Er;
911143;EE  U;;;;E Burggrafenstr;
101592;EEAL;7,007176464;51,484301350;;Essen-Altenessen;
102442;EEBB;6,948729629;51,472728460;;E-Borbeck;
101600;EEBE;6,977845031;51,480354280;;E-Bergeborbeck;
103952;EEBS;6,953885868;51,461674080;;E-Borbeck Süd;
341974;EEDA;7,549378800;52,156070370;;Stadt Emsdetten;
102459;EEDL;6,922873985;51,487966090;;Essen-Dellwig;
102475;EEDO;6,927035035;51,487752750;;E-Dellwig Ost;
210625;EEDT;7,531520482;52,176741770;;Emsdetten;
698696;EEDZ;6,927046230;51,489675560;;E-Dellwig;
82495;EEFD;7,986417619;50,847013630;;Eiserfeld (Sieg);
104174;EEFO;6,965201165;51,455136540;;Esn-Frohnhausen;
102467;EEFR;6,914818440;51,490714970;;Strw 2244/2280;
101774;EEGE;6,943528549;51,482623700;;Essen-Gerschede;
83444;EEHG;7,837048880;51,058335050;;Eichhagen;
102368;EEHH;7,072574270;51,417859530;;E-Holthausen;
82537;EEHS;7,977850730;50,973956240;;Eichen   /Siegen;
102582;EEHT;7,102867404;51,431151900;;Essen-Horst;
102327;EEHU;7,008490058;51,404475690;;Essen-Hügel;
31336;BHDW;13,193862340;52,658515220;;Hennigsd N (Hdw);
32854;BHE;13,886527490;52,529897110;;Herrensee;
133199;HLAN;8,986972210;51,771823820;;Langeland;
210815;HLAT;7,322505075;52,860741530;;Lathen;
389981;HLBA;8,485575400;53,103181510;;Langenberg;
215129;HLBB;8,605748280;52,306359880;;Lübbecke (Westf);
339671;HLBL;9,127048980;52,529190760;;RWG Leese;
137778;HLBR;8,785202677;53,343347020;;Lübberstedt;
137315;HLBU;9,324888457;52,601689260;;Linsburg;
137117;HLDB;9,130818750;52,548490880;;Landesbergen/Han;
628610;HLE;7,346051200;53,014616110;;Dörpen-Lehe;
166389;UKI;11,662688960;51,244714540;;Kirchscheidungen;
166504;UKJ;11,781236990;51,180256390;;Kleinjena;
397471;UKL;11,433618830;50,611351500;;Kaulsdorf(Saale);
160127;UKO;11,718197060;51,130508940;;Bad Kösen;
160218;UKOH;11,312098503;50,989772909;;Nordthür Kohle;
164012;UKPR;11,543374230;50,677069530;;Krölpa-Ranis;
164137;UKR;11,931844070;50,878324280;;Kraftsdorf;
166942;UKS;11,984012960;50,965909540;;Crossen (Elster);
616367;UKSO;11,981908880;50,974333460;;Crossen Ort;
164343;UKU;10,978056150;51,036474450;;Kühnhausen;
164020;UKZ;11,487407684;50,660289229;;Könitz (Thür);
165340;UL;10,328090590;51,388935830;;Leinefelde;
873679;DZPO;13,081896480;50,744603500;;Zschopau Ost;
63156;DZSC;13,156850840;51,168908850;;Zschaitz;
734061;DZSG;12,491970062;50,704258739;;Zwickau DB-Gr;
60467;DZSW;13,844697980;50,989909260;;Dresden-Zschachw;
62505;DZT;13,515732290;51,348704540;;Zabeltitz;
66407;DZW;12,475703840;50,715410810;;Zwickau (S) Hbf;
911022;DZW C;12,432575226;50,704041305;;Zwickau Stw B13;
908759;DZW M;12,479610443;50,713879221;;Zwickau Stw B4;
908760;DZW T;12,457380295;50,710292153;;Zwickau Stw B10;
590364;DZWG;12,497377396;50,703823869;;Zw Stadthalle;
67702;DZWK;12,433090210;50,704584890;;Zwickau Bk B13;
590356;DZWM;12,496776581;50,714911811;;Zwickau Zentrum;
66142;DZWO;12,427215760;50,352594930;;Zwota;
66399;DZWP;12,479668950;50,736971430;;Zwickau-Pölb;
66480;DZWS;12,495211270;50,701598900;;Zw-Schedewitz;
66134;DZWZ;12,400486200;50,350939260;;Zwota-Zechenb;
82628;EA;8,071782944;51,104816150;;Altenhundem;
211482;EABG;7,481163906;52,052419830;;Altenberge;
210096;EABT;7,527250792;51,914403030;;Mst-Albachten;
136168;EAHL;7,895373924;51,761114440;;Ahlen (Westf);
910277;EAHLG;;;;Ahlen Gbf;
913311;EAHLH;7,896176360;51,761479100;;Ahlen Notbstg;
211235;EAHS;7,016470206;52,082011570;;Ahaus;
82867;EALN;7,668796982;51,301886340;;Altena;
215442;EAML;7,598851241;51,882183720;;Mst-Amelsbüren;
336966;EANN;8,535709020;51,636198290;;Anneliese;
210070;EAPH;7,426314670;51,892133970;;N-Appelhülsen;
81992;EARB;8,066909135;51,405418990;;Arnsberg;
80119;EARE;7,727249255;51,481363420;;Ardey;
215467;EASB;7,600737316;51,782993870;;Ascheberg;
115725;EASE;7,992525925;50,783907170;;Altenseelbach;
83402;EAT;7,908716656;51,124698420;;Attendorn;
105007;EAU;7,768255262;51,614128210;;Autobahn;
85712;EAWN;8,290062523;51,051779970;;Aue-Wingeshausen;
105015;EBAU;7,190488030;51,548878040;;Baukau;
82271;EBAV;7,862808494;51,332451030;;Balve;
214148;EBB;7,297455313;51,981353830;;Billerbeck;
102921;EBCH;6,619733484;51,833288320;;Bocholt;
210534;EBCK;7,774510396;51,704809680;;Bockum-Hövel;
102053;EBDA;7,141397201;51,426350920;;Bo-Dahlhausen;
911356;EBDAB;;;;Bo-Dahlh Bz West;
911328;EBDAM;;;;Bo-Dahlhsn EBM;
85092;EBDL;8,776770410;51,419289140;;Bredelar;
214668;EBEE;8,116144818;51,929307950;;Beelen;
103705;EBEH;8,258245757;51,642774550;;Benninghausen;
103853;EBEO;7,757293044;51,598043830;;Bönen;
11536;AWE;10,462698010;53,217618570;;Wendisch Evern;
11999;AWG;9,098201971;53,745044480;;Wingst;
100644;EDBH;7,327379978;51,519921640;;Do-Bövinghausen;
150573;KMBO;6,625864665;51,269165830;;M'busch-Osterath;
78840;KMCD;6,613385950;50,577643970;;Mech Mülldep;
154310;KMCH;6,642504969;50,591392790;;Mechernich;
155234;KMCK;7,014709212;50,627452300;;Meckenheim;
346387;KMCM;7,024561540;50,635495690;;Meckenheim-Merl;
346379;KMCP;7,027261608;50,644077840;;M Industriepark;
78857;KMCW;6,608909860;50,576140610;;Mechernich West;
155762;KMD;7,149513443;50,779905000;;Menden (Rheinl);
80887;KME;;;;Mettmann St Wald;
157156;KMEE;6,637245450;51,466461580;;Meerbeck    Abzw;
105479;YBLKG;11,737174988;52,954584773;;RB-Gr km 42,447;
105098;YBLLZ;13,079910278;51,866952061;;RB-Gr km 78,343;
105099;YBLOR;13,575325012;51,553273467;;RB-Gr km 110,000;
105100;YBLST;13,462114334;51,601999361;;RB-Gr km 110;
105102;YBLWB;12,845077515;52,564240712;;RB-Gr km 137,000;
105103;YBLWG;12,902584076;52,401607189;;RB-Gr km 37,900;
105104;YBWSB;10,649904013;53,460220071;;RB-Gr km 236,475;
105105;YDFAB;8,954343880;51,751655560;;RB-Gr km 113,200;
105597;YDFES;8,260216010;50,999055690;;RB-Gr km 29,658;
105107;YDFHA;;;;RB-Gr km 41,000;
105108;YDFHS;8,236686660;50,743562690;;RB-Gr km 120,000;
105109;YDFHU;7,219585920;50,628068820;;RB-Gr km 104,850;
105110;YDFJP;6,554314060;50,369506970;;RB-Gr km 79,483;
105112;YDFNR;7,203413560;50,647839050;;RB-Gr km 44,160;
105113;YDFSM;7,514079610;50,571159680;;RB-Gr km 61,142;
105481;YDFSW;9,147680210;51,500390910;;RB-Gr km 291,490;
105596;YDFWB;8,576201890;51,341843450;;RB-Gr km 68,522;
105115;YDHBB;;;;RB-Gr km 94,500;
105116;YDHDH;;;;RB-Gr km 28,923;
105117;YDHHB;9,034254030;51,815009990;;RB-Gr km 98,600;
913012;YEEBP;7,208614140;51,489334820;;Bo Präsident Stw;
913473;YEEDB;6,613974370;51,826709060;;Bocholt Strw;
105119;YEHEM;7,521183720;52,191077720;;RB-Gr km 197,550;
105120;YEHHK;8,665944250;52,173924890;;RB-Gr km 6,000;
105121;YEHLH;7,895978690;52,200591370;;RB-Gr km 102,500;
912268;YFFNL;7,597240100;50,333583100;;Niederlst788;
105123;YFHAB;9,982784220;51,260446180;;RB-Gr km 211,057;
105124;YFHGH;;;;RB-Gr km 132,000;
105125;YFHHL;9,426080780;51,789811720;;RB-Gr km 44,800;
105126;YFHLO;9,403583590;51,693332200;;RB-Gr km 8,400;
105128;YFKAE;8,155528380;49,705949570;;RB-Gr km 23,317;
105483;YFKBK;7,888575560;49,866097620;;RB-Gr km 12,792;
105490;YFKEK;8,982311490;49,469709020;;RB-Gr km 0,431;
105484;YFKGK;7,935029360;49,885329810;;RB-Gr km 13,100;
105130;YFKHW;8,384929210;49,652698500;;RB-Gr km 3,366;
105131;YFKIA;7,721320490;50,692804680;;RB-Gr km 58,833;
105485;YFKLS;7,905414010;49,894650510;;RB-Gr km 0,980;
105132;YFKMO;8,328514600;49,720739850;;RB-Gr km 36,000;
105137;YFKST;6,609117100;49,529042530;;RB-Gr km 51,272;
105489;YFKWB;8,668213770;49,558211590;;RB-Gr km 0,396;
105138;YFMFH;9,471300760;49,781540360;;RB-Gr km 26,745;
105488;YFMLH;9,268485750;50,007035300;;RB-Gr km 79,625;
105140;YFNJ;9,601757420;50,243346660;;RB-Gr km 32,000;
105141;YFNLM;9,659693040;50,285786330;;RB-Gr km 264,930;
105142;YFRLH;8,643139440;49,622304370;;RB-Gr km 56,000;
105143;YFRML;8,482824200;49,577009700;;RB-Gr km 15,040;
912389;YFRSR;9,273657110;49,636271470;;Strw 5223/4124;
105144;YHELF;8,669025770;52,171689110;;RB-Gr km 89,9;
105145;YHELH;8,669143430;52,171664230;;RB-Gr km 89,900;
105146;YHFGH;9,801945800;51,385858680;;RB-Gr km 182,000;
105147;YHFJL;9,791857430;51,443041020;;RB-Gr km 113,800;
913016;YHHBG;;;;Brm-Grolland Sw;
105149;YHLHS;10,341619360;51,635553460;;RB-Gr km 117,070;
105150;YHLVI;10,631933212;51,949476055;;RB-Gr km 29,083;
103184;EDME;6,779979821;51,468802720;;Du-Meiderich Süd;
100867;EDMF;7,433467979;51,501536070;;Dortmunderfeld;
100347;EDMG;7,374272959;51,570267320;;Dortmund-Mengede;
103929;EDMO;6,800893154;51,468794070;;Du-Meiderich Ost;
100610;EDMR;7,374443412;51,514523110;;Do-Marten;
100321;EDMS;7,387422949;51,507933480;;Do-Marten Süd;
100537;EDO;7,459256252;51,517970980;;Dortmund Hbf;
103390;EDOB;7,491389014;51,522191110;;Dortmund Bbf;
913316;EDOBZ;;;;Abzw Dbw;
100313;EDOE;7,478868466;51,540531120;;Do-Obereving;
908839;EDOEF;;;;Do-Obereving Oef;
104380;EDOF;7,380190695;51,548348310;;Do-Westerfilde;
100586;EDOG;;;;Dortmund Gbf;
104372;EDOH;7,402393902;51,532642020;;Do-Huckarde;
104364;EDOL;7,412905889;51,519219830;;Do-Wischlingen;
103135;EDOM;6,820424619;51,468795920;;Du-Obermeiderich;
104398;EDOO;7,377686783;51,561422050;;Do-Nette/Oestr;
104083;EDOP;7,383877375;51,488366370;;Dortmund-Oespel;
101071;EDOS;7,474639268;51,508798530;;Dortmund Süd;
318899;EDOZ;7,493662511;51,522571180;;Do Zinkhütte;
100602;EDRA;7,395685852;51,525914030;;Do-Rahm;
103143;EDRH;6,794425565;51,460260800;;Du-Ruhrort Hafen;
104158;EDRM;6,779919266;51,346352450;;Duisburg-Rahm;
102533;EDRN;6,970741778;51,658302830;;Dorsten;
104162;BQOR;13,762435913;51,370815907;;Ortrand BB/SN;
104030;BQST;13,125400543;52,538922482;;Bln-Staaken 6107;
104043;BQSTA;13,124327660;52,538883329;;Bln-Staaken 6185;
104041;BQSTG;13,124585152;52,538831124;;Bln-Staaken 6179;
104035;BQTL;13,306583762;52,404614931;;Teltow BB/BE;
48256;BRA;13,915536404;51,884491496;;Ragow Umspannw;
40139;BRAD;14,032400130;51,815895600;;Raddusch;
35014;BRC;13,098296540;52,358459480;;Potsd-Rehbrücke;
31567;BRDF;13,690166473;52,451563441;;Rahnsdorf    Üst;
32672;BRE;13,922693810;52,528434400;;Rehfelde;
190280;KSPA;7,645507636;50,255526140;;Spay;
155705;KSPI;7,114559987;50,826926330;;Spich;
84608;KSS;7,128175730;51,163188730;;Sg Schaberg;
909637;KST G;;;;Stolberg(Rhl)Gbf;
910838;KST P;;;;Stolberg(Rhl)Pbf;
319707;KSTA;7,051775640;50,902547460;;Köln Steinstr A;
319715;KSTP;7,057305446;50,895615820;;Köln Steinstr Hp;
157180;KSTU;6,837163840;51,202927640;;Sturm;
154450;KSTZ;6,810737685;50,633810910;;Stotzheim;
81836;KSV;6,992424013;51,166692730;;Sg Vogelpark;
81364;KSWE;7,289652891;51,290451950;;Schwelm;
80440;KSWL;;;;Schwelm-Loh;
83378;KSWW;7,269391459;51,285516540;;Schwelm West;
155721;KT;7,150476242;50,813578280;;Troisdorf;
912392;KT  N;;;;Troisdorf Nord;
912391;KT  V;;;;Troisdorf Vorbf;
250779;KTH;7,277248675;50,358749560;;Thür;
151068;KTR;6,668868547;51,413393830;;Trompet;
346445;KTRC;6,694526940;51,435248640;;Sachtleben C;
151894;KUBP;6,097233847;50,924309960;;Übach-Palenberg;
194803;KUN;7,219717550;50,602673700;;Unkel;
190124;KUR;7,508494681;50,402651770;;Urmitz;
154351;KURF;6,580018302;50,512417320;;Urft (Steinf);
346452;KURR;7,527999197;50,418336180;;Urmitz Rheinbr;
151225;KV;6,403773049;51,255020310;;Viersen;
909518;KV  G;6,421626956;51,249576170;;Viersen Gbf;
194977;KVA;7,610146207;50,399562180;;Vallendar;
130120;HBBU;10,003916700;52,032833640;;Bodenburg;
132480;HBDD;10,450759810;52,217652930;;Beddingen;
104478;HBDDN;;;;Bedding Nordkopf;
911083;HBDDV;;;;Beddingen VPS;
211730;HBDE;8,573816101;52,202113980;;Bünde (Westf);
133215;HBDG;9,030806829;51,730302710;;Bad Driburg;
682187;HBDS;8,527935040;52,197549170;;Stadt Bünde;
137455;HBDV;9,081331476;53,007838890;;Baden /Kr Verden;
31856;BHEL;14,478878820;52,279339570;;Helenesee;
31377;BHF;13,435335159;52,510527302;;Bln Ostbahnhof;
44057;BHFW;13,604164124;51,628434015;;Hennersdorf West;
41996;BHG;14,925520260;51,304216650;;Horka Gbf;
31625;BHGB;13,921329170;52,400173340;;Hangelsberg;
32649;BHGM;13,866714990;52,548792830;;Hegermühle;
43497;BHL;13,574762790;51,499263460;;Hohenleipisch;
912414;BHLRN;13,282319020;52,505819130;;Bln-Halens N;
912415;BHLRS;13,291388020;52,495128740;;Bln-Halens S;
354225;BHLS;13,228950520;52,624937850;;Bln-Heiligensee;
35444;BHND;13,204780030;52,639868100;;Hennigsd (b Bln);
35626;BHOW;13,271299710;52,672347330;;Hohen Neuend W;
32599;BHPN;13,681244480;52,518711370;;Hoppegarten (M);
40766;BHR;14,902015430;51,303894940;;Horka Pbf;
838797;BHRM;14,89748409;51,29965222;;Horka Mitte;
144139;RML;7,599562392;47,810047990;;Müllheim (Baden);
145631;RMLB;8,478231043;49,517566500;;Mannh-Luzenberg;
144469;RMLG;7,781090614;47,644397770;;Maulburg;
140483;RMN;8,494762337;49,455521540;;Mhm-Neckarau;
145672;RMNS;8,460196737;49,504198540;;Mannh-Neckarst;
297549;TL;9,709648655;49,565398760;;Lauda;
297853;TLAF;9,158386710;48,864835750;;Langes Feld;
297341;TLC;9,923087062;49,455390880;;Laudenbach/Württ;
294447;TLE;9,003871084;48,799655590;;Leonberg;
293696;TLF;9,142846705;48,696425910;;Leinfelden;
296525;TLG;;;;Leingarten;
623165;TLGM;;;;Leingarten Mitte;
383125;TLGO;;;;Leingarten Ost;
296517;TLGW;;;;Leingarten West;
295550;TLH;10,236729740;48,868827670;;Lauchheim;
292128;TLK;10,015865410;47,826158540;;Leutkirch;
297127;TLL;10,125983200;48,493322190;;Langenau (Württ);
291161;TLM;9,878386694;48,233524330;;Laupheim Stadt;
296145;TLN;9,146277824;49,076545370;;Lauffen (Neckar);
295394;TLO;9,695350276;48,797962810;;Lorch (Württ);
291591;TLOE;9,499405251;47,661452060;;Löwental;
290981;TLON;9,917253835;48,545095340;;Lonsee;
291682;TLR;9,544733215;47,599459110;;Langenargen;
343061;TLSM;9,817964450;48,163617730;;Langenschemmern;
290171;TLU;9,185147361;48,892378000;;Ludwigsburg;
872366;TLUG;;;;Ludwigsb DB/Lott;
291153;TLW;9,847729315;48,230034960;;Laupheim West;
107250;TLW K;;;;Laupheim Kurve;
107252;TLW O;;;;Lauph Kurve Ost;
107251;TLW S;;;;Lauph Kurve Süd;
290064;TM;8,845862135;48,953019380;;Mühlacker;
909689;TM  K;;;;Mühlacker Kurve;
911847;TM  N;;;;Mühlacker Em No;
911846;TM  S;;;;Mühlacker Em Süd;
297374;TMA;9,835442932;49,478216570;;Markelsheim;
294538;TMAG;8,965388640;48,736106060;;Magstadt;
294546;TMAI;8,969537397;48,721627160;;Maichingen;
294470;TMAL;8,905382039;48,771893900;;Malmsheim;
291658;TMAN;9,429170016;47,664281710;;Fr-Manzell;
292177;TMAR;10,080125880;47,943394800;;Marstetten-Aitr.;
295766;TMAU;9,419582190;48,926222170;;Maubach;
295931;TMB;9,264330540;48,943613010;;Marbach (Neckar);
290049;TMBS;;;;Maulbronn;
293035;TME;9,290047790;48,539744820;;Metzingen(Württ);
292508;TMG;9,336319103;48,053453240;;Mengen;
853556;TMGG;9,325674340;48,052295100;;Mengen DB/AB;
720268;TMHB;8,771376131;47,958209530;;Möhringen Bf;
720227;TMHR;8,762840208;47,957131220;;Möhring Rathaus;
107018;TMIN;8,978571641;48,726615570;;Maichingen Nord;
107019;TMIU;8,975549090;48,726355890;;Maichingen Üst;
291567;TMK;9,558277204;47,699518450;;Meckenbeuren;
296442;TML;9,357971099;49,321181120;;Möckmühl;
291518;TMO;9,638040798;47,872761130;;Mochenwangen;
295469;TMOE;9,958714850;48,824889490;;Mögglingen b Gm;
107789;AWHOD;;;;Dradenau;
910025;AWHOH;;;;Hansaport;
911577;AWHOM;;;;Mühlenwerder;
108206;AWHOO;;;;Altenwerder Ost;
908676;AWHOS;;;;Alte Süderelbe;
11791;AWI;10,207102850;53,353964990;;Winsen (Luhe);
12203;AWIM;9,828649534;53,185890310;;Wintermoor;
105189;EHAN;7,414807210;51,544753780;;Hansa    /Dortmd;
102012;EHAT;7,171327885;51,400694270;;Hattingen (Ruhr);
214155;EHBK;7,407699095;51,966715480;;Havixbeck;
134585;EHBM;8,954942418;51,881844750;;Horn-Bad Meinbg;
100677;EHBO;7,261851062;51,553903250;;Herne-Börnig;
80390;EHCK;7,432472474;51,404633220;;Herdecke;
211326;EHDT;6,974104832;51,671631670;;Hervest-Dorsten;
100016;EHE;7,817530924;51,698193380;;Heessen;
911542;EHE P;7,831617964;51,709156860;;Heessen Hp;
913327;BJUEG;13,066778183;52,006415612;;Jüterbog Gbf;
721969;BJUF;13,299438290;52,530278420;;Bln Jungfernheid;
40568;BJW;14,500750810;51,866267400;;Jänschwalde;
40550;BJWO;14,541278980;51,877774290;;Jänschwalde Ost;
33183;BKAB;13,721025740;52,300086850;;Kablow;
722124;BKAG;13,478143215;52,624965071;;Bln-Karow DB-Gr;
33324;BKAR;13,469117650;52,614664520;;Bln-Karow;
354191;BKBO;13,329339540;52,578044800;;K-Bonhoeffer-Nkl;
